-16.46009964046256,-15.809097297582484,-14.86871532088013,-13.723808038006778,-12.471530805255352,-11.20878169860546,-10.020724306358847,-8.971771603995782,-8.099945962027945,-6.448635642162318,-7.619062348129837,-6.527650195708734,-6.231527559725322,-5.964706058751535,-5.6773989012685915,-5.3312757234543655,-4.904568824354662,-4.394477160691172,-3.816824419297288,-3.2031254174850616,-2.595636866022268,-2.041182823557416,-1.584412225855488,-1.2617388229581739,-1.0963276029573186,-1.0949306595846555,-1.246858826577273,-1.5251583986604849,-1.8897461468254089,-2.2920387721729503,-2.6804436480609137,-3.005989178025276,-3.2273918974374416,-3.3149713622550596,-3.253010550896043,-3.0403682352034984,-2.689409811193187,-2.2235224082242198,-1.6735489998710351,-1.0737538470724948,-0.4577667546604083,0.14495778827266825,0.7118015424574051,1.2284800470388029,1.6893287567285173,2.0964208011937795,2.457745809068136,2.784775235665857,3.089796864424431,3.3834188901034468,3.6725028890776175,3.958925406883558,4.239196871739196,4.504875056047904,4.743873371306758,4.942252366463421,5.086374905242408,5.16506510868638,5.171413151269157,5.104183765233955,4.9684197693001035,4.775353735890711,4.5416159175616,4.2876929238623465,4.036076551120704,3.8092078052827514,3.627277689604652,3.5067281425156445,3.4587973231214635,3.488879683863626,3.5964837376766967,3.775725052024063,4.016378016593931,4.305169454819655,4.62738208758296,4.968166002105177,5.313887046411957,5.653038437809268,5.976770397270532,6.278946126988742,6.556097090910717,6.806555734663208,7.029900890270664,7.226174962657945,7.3953051790700615,7.536344867351539,7.647416296305702,7.725724842281915,7.76786260604173,7.770304395916796,7.730131160305466,7.645694156903266,7.517242843428973,7.347394683885671,7.141338427967399,6.906793202781861,6.653647823085376,6.393389785267586,6.1383172106337,5.900643759421152,5.691634695104954,5.520761868123294,5.3950802017269615,5.3188107753432705,5.293182022759288,5.316504779387678,5.384519988349478,5.490856569283957,5.627660983430132,5.78620199368664,5.9575900390684255,6.133163199472751,6.304945167509909,6.466012965870945,6.610390058774287,6.73317924863284,6.830500117195879,6.8989264211156875,6.935936083806283,6.939353486856872,6.907415273453119,6.838797309329371,6.7326098089877675,6.588709962853313,6.407789520627885,6.191551083508216,5.942946217607546,5.666187073927057,5.366728300658259,5.05115197308416,4.726917082951295,4.401996907473597,4.084451784271517,3.7819873742833128,3.501495861632427,3.2486517312173393,3.0275913580073768,2.8407034633994526,2.688545230955036,2.5698842157576625,2.481865626636319,2.4203464324029977,2.379920490109516,2.3547195016332836,2.338491473423138,2.325006865616883,2.3083407451029894,2.283096823878325,2.244561355872472,2.1887917704806554,2.1126918524870826,2.0138376332513044,1.8906267585178176,1.742288541529104,1.5685720956982645,1.3699570186659051,1.147535855064877,0.9030109202031762,0.6386959726975838,0.35748880365773805,0.06282923669951951,-0.24134443424138907,-0.5508307126638654,-0.8611220558519089,-1.1676553242306187,-1.4659438491488825,-1.7519166588530855,-2.021995279250138,-2.273286032461839,-2.503709646523551,-2.7120821822254175,-2.8981406588848566,-3.062511887243695,-3.206628222561263,-3.3326479997630702,-3.4431776393036504,-3.541126079367047,-3.629658664137852,-3.7118573410192495,-3.7906303572676125,-3.868630057013706,-3.9481250245167985,-4.030953576687646,-4.118502284001147,-4.2117109173536145,-4.311095183459339,-4.416762420837671,-4.528501903757391,-4.6458395154510805,-4.767920514232379,-4.893797707120903,-5.022291213599076,-5.152064158833521,-5.281653947508233,-5.409506200552755,-5.534013293946835,-5.6535583296113865,-5.766564033757771,-5.871544709653492,-5.967158198138732,-6.052254015202227,-6.125913570985389,-6.18747867712023,-6.236565383873513,-6.273061445420472,-6.297107226369355,-6.309061444909911,-6.309454603426035,-6.299109658604097,61.7881354343659,62.01271295769169,61.99815439087513,61.648086207699045,60.79147499263817,59.218845681289515,56.714349311188364,53.08262925781634,48.16983029518692,41.900911626336715,34.372852006602656,25.976085800019014,-63.191558895344976,-71.79675560221071,-77.39607537241106,-79.7709384084556,-79.0421208897213,-75.58231156937369,-69.93614051295482,-62.74928314964812,-54.707264928338944,-46.484117314499194,-38.70085714743774,-31.893641463472058,-26.49143234943972,-22.802726757657307,-21.011488555948016,-21.147552997347265,-23.008388627579812,-29.980876128471046,-28.85099019713112,-33.979782981700325,-37.31977509060119,-39.61758725229524,65.4895190580587,67.23028822562058,70.40231206265733,75.05492285807833,80.65407970334549,86.47078650552659,91.7491615331573,95.77778456134372,97.93875187120638,97.74483225799078,94.86294880439017,89.12498827848137,80.52679613673403,69.21690014650062,55.476976809978694,39.69638621496574,22.960251488139654,6.395479067038529,-9.413526858217189,-23.493367389134708,-34.891530961429815,-42.868510361506914,-46.96000707788701,-180.44379224215342,-177.61247645950408,-169.4323712174902,-156.94583369888414,-141.33656010222415,-123.83766282216732,-105.65424743853895,-87.90147409179654,-71.55618361680624,-57.42111165361722,-46.101707136647136,-37.995445084458005,-33.29314659111383,-31.991192172685036,-33.91289952164591,-38.73686188140726,-45.99024998676127,-43.97512536721383,-74.05662680092826,-90.67707773540639,-92.44691572115343,-88.34715565103014,-87.28548488831223,-91.59660454229079,-97.17477601417303,-95.35818158989164,102.92401948306667,113.95469315808046,125.64932652566813,136.9737569276947,146.97588199705322,154.84252573416532,159.9386986529087,161.8309348457764,160.2952119384294,155.31092354926113,147.04306032659142,135.8152740796118,122.07679649726533,106.36623250781162,89.27506976327999,71.41344407607106,53.38052581886548,35.79290893628374,19.34222969306408,4.962515565030614,-207.97082729271008,-216.96704490303242,-218.55793332241245,-213.44119687212878,-202.3509071859881,-186.28471311395685,-166.55195394934515,-144.56576833075843,-121.68216726174776,-99.1396444430899,-78.02795054575284,-59.25919288384897,-43.54415118910329,-31.378475940015875,-23.04020874255555,-18.598098327320116,-17.930042246966735,-20.74933508374434,-26.636630099384313,-35.075048381425205,-45.48584575502028,-57.26180675208342,-69.79406325677762,-82.40511445182935,-55.30492009854724,-81.04668535057972,-98.26418804199436,-106.8337641792815,-108.26161041857927,-104.38326676363559,-95.84825639876786,-81.80221023810789,-61.11048386780267,-91.48650375162526,-80.6920826498925,-69.14413183242145,-57.558482820472854,-46.50031185830859,231.3770143245243,242.36509056888008,253.93700480738383,265.2233750285756,275.4174178786559,283.8215947514692,289.8784792925402,293.1924842430656,293.53642770528904,290.84982363337895,285.2266952910391,276.89625648858964,266.19834004353424,253.5557789964757,239.44585704064826,224.37273337382027,208.84251339908968,193.3425592686405,178.32687261980826,164.20961461626723,151.3674923869348,-162.73650224106072,-173.01603386526017,-176.44125067120873,-173.6772215144655,-165.27000979451503,-151.8838967847835,-134.55847487478502,-114.55287969234702,-93.12056515455568,-71.41804461332481,-50.480434278705275,-31.2022669731642,-14.315545558014577,-0.37365925382883347,10.256704219800838,17.370377229862385,20.985141006623053,21.252370871312678,18.457674779265574,13.015517665305708,5.372620679115329,-3.954305253235816,-14.428467535997157,-25.513791956139514,-36.68098267435491,-47.38475028051911,-57.00298805816957,-64.76627576951715,-69.7692565784082,-71.14634506252992,-68.32803942189156,-61.1693143640305,-49.90992707547949,-35.16988181202933,-18.134119800924623,-0.7143244384633363,14.864630754073005,27.10633021983972,35.18947908106688,40.29218702928651,43.53607462057309,45.65811642836272,47.118240518137185,48.166217904652626,48.88009550695173,49.25314461113163,49.1963216045086,48.516961292445274,46.86608002821967,43.63825382135832,38.04234661391732,28.88720175191412,14.92789803918319,-4.291002527296428,-23.9251287944261,-31.166726646142777,-22.540213671189363,-6.980683738559179,9.212613719953737,24.12376426769748,37.398630412722326,49.08647831897602,59.33654623698473,68.30432411749345,76.17689249683264,83.11538206922074,89.26646785457828,94.76003376929981,99.70819998595789,104.20569465089005,108.33069906617013,112.14666017056575,115.7040953598746,119.04303264777079,122.1950438425338,125.18567684758938,128.03622363250042,130.76570282248227,133.39226064404556,135.93415720257678,138.41085197916766,140.84339029993217,143.2546606900573,145.6692377876258,148.11339086517893,150.61456981837685,153.20090103023952,155.90060885643993,158.74140449232115,161.74987837666592,164.95092623059375,168.36723272874858,172.01883104566022,175.92275135787042,180.09276683717786,184.53924155065675,189.26908067929372,194.2857989266879,199.58976062971539,205.17809123077404,211.04516680566633,217.18305568631718,223.58153792587783,230.22867717049147,237.1113283085261,244.21506778885973,251.52489673781344,259.025165098605,266.7002010352344,274.5341547337255,282.51139089399516,290.6169194571166,298.83601119359514,307.15458227796216,315.5595949402499,324.03857255088064,332.57990938853203,341.17324104384556,349.80887913993695,358.4781140385561,367.17312152514506,375.88735544846577,384.61482489039474,393.3503917572614,402.0897141270195,410.82918517814903,419.56575967067573,428.29741727862205,437.0223184072913,445.7391229448896,454.44692904164197,463.1452147541791,471.833783362723,480.5127126952816,489.18230853915975,497.8430620834781,506.49561126305,515.1407058341622,523.7791759911847,532.4118872017236,541.0397843555274,549.6637980994731,558.2848383890253,566.9037807251951,575.5214534445329,584.138626462494,592.7560016166741,601.3742046277506,609.9937786301106,618.6151791911972,627.2387707230816,635.8648241836054,644.4935159630363,653.124927853307,661.7590479990467,670.3957727322941,679.0349091955869,687.6761786609902,696.3192204555303,704.9635964065199,713.6087957233733,722.2542402358345,730.8992899120698,739.5432485837002,748.185369808637,756.8248835183277,765.4609314616758,774.0926351449889,782.7190939163844,791.3393893098391,799.9525896018758,808.557754427927,817.1539393577915,825.7402003512512,834.3155980341669,842.8792017513673,851.4300933655479,859.9673707815662,868.49015118356,876.9975739787028,885.4888034464266,893.9630310959936,902.4194777385142,910.8573952820773,919.2760682606595,927.6748151090815,936.0529891974373,944.4099796392836,952.7452118884396,961.0581481395648,969.3482875477933,977.6151662826064,985.8583574309068,994.0774707638709,1002.272152381699,1010.4420228892129,1018.5868842205938,1026.7064314720933,1034.800472334034,1042.8688385203363,1050.9113885241422,1058.9280093353157,1066.918616860341,1074.883155691687,1082.8215985390518,1090.7339454795363,1098.620223110034,1106.4804836478345,1114.314804005824,1122.123284858026,1129.9060497052383,1137.6632439471548,1145.3950339652517,1153.1016062194649,1160.783166360826,1168.439938361606,1176.0721636640856,1183.6801003487171,1191.264022322151,1198.8242185253819,1206.360992162065,1213.8746599468893,1221.3655513737708,1228.8340080034989,1236.2803827703901,1243.705039307426,1251.108351289292,1258.4907017926776,1265.8524826732128,1273.1940939583353,1280.5159432554108,1287.8187470741289,1295.102519184213,1302.3680829360728,1309.6154517701175,1316.8454720915904,1324.0581627762945,1331.2543831051846,1338.43415968055,1345.598358067848,1352.7470132362998,1359.8809923705817,1367.0003385560158,1374.1059170228991,1381.1977782438973,1388.276782555431,1395.342986835,1402.3972439699594,1409.4396161275033,1416.470946438699,1423.4917264426767,1430.501884311809,1437.502340171608,1444.493571496522,1451.4755049580838,1458.4490486830425,1465.4146629761185,1472.372275953613,1479.322773583937,1486.266596018194,1493.2041699742085,1500.1353230384598,1507.0609821211037,1513.9815561094263,1520.8974408441386,1527.8090201110297,1534.716037609867,1541.6194337454588,1548.5195721201812,1555.4168035125822,1562.3114664874383,1569.2038878359435,1576.0943828844677,1582.983255701769,1589.8700771549861,1596.7558265674584,1603.6407831431923,1610.5252132988633,1617.4093709246508,1624.2934975733933,1631.1778225935361,1638.062563218202,1644.94792462011,1651.8340999400502,1658.721270294957,1665.6096047702733,1672.4992604002387,1679.3903821387985,1686.2831028231485,1693.177543131265,1700.0738115343167,1706.9720042443641,1713.8722051574455,1720.7744857917512,1727.6789052203342,1734.5855099975076,1741.4943340777645,1748.4053987258462,1755.3187124161932,1762.2342707197713,1769.1520561758844,1776.0720381462158,1782.994172647994,1789.9184021627275,1796.844655416583,1803.7728471280955,1810.7028777185071,1817.6346329798039,1824.5679836952886,1831.5027852074575,1838.4388769281545,1845.3760817862553,1852.3142056088532,1859.2530364329223,1866.1923437458531,1873.1318776552246,1880.0713679906391,1887.0105233435754,1893.949030055049,1900.8865511653355,1907.822725345326,1914.757165835018,1921.689459421299,1928.61916549428,1935.5458152289464,1942.4689109463693,1949.3879257159263,1956.3023032663798,1963.211458278759,1970.1147771371548,1977.011619214111,1983.9013187646935,1990.7831874968902,1997.6565178753638,2004.5205872005977,2011.3746624862954,2018.2180061357,2025.0498823946973,2031.8695645422458,2038.6763427809892,2045.4695328473083,2052.2484855548078,2059.0125980231287,2065.7613287126696,2072.494221715279,2079.210953565591,2085.9114335250943,2092.5960266759066,2099.26604811765,2105.9248269355103,2112.57988930119,2119.247114029439,2125.9576893081785,2132.7670143831565,2139.758597265519,2147.0249190881773,2154.6072868404235,2162.424134773709,2170.282909525238,2178.002399423257,2185.511506913066,2192.8337311486866,2200.0244906714947,2207.1328769821143,2214.192376059381,2221.2235133715067,2228.2383563985923,2235.2439369591702,2242.244391557301,2249.2422062706373,2256.2389223255677,2263.235534372885,2270.2327169039527,2277.226413931044,2284.2215631178897,2291.2184748357568,2298.217417766283,2305.218635261288,2312.222353912568,2319.228786337822,2326.238128807669,2333.2505532144555,2340.266191669773,2347.285110350252,2354.307266578875,2361.3324386875806,2368.360110467711,2375.3896747522003,2382.4190561975065,2389.444968202495,2396.4616684976745,2403.459135068288,2410.4198193086604,2417.312903963996,2424.0844352785625,2430.641650851553,2436.832547132797,2442.436976233895,2447.233532323326,2451.241272625597,2455.0478921979407,2459.6012826239366,2465.3525172724794,2472.0408299496344,2479.240337453296,2486.6775290880114,2494.223342194565,2501.823429937161,2509.4549183401996,2517.1077855603844,2524.775945246642,2532.454547250933,2540.1393130902006,2547.826193569222,2555.5117443761255,2563.1923223051062,2570.8641017616837,2578.5234452213153,2586.1671868931326,2593.7922908060045,2601.3957446431646,2608.974883139554,2616.5274868204046,2624.0517918978067,2631.546206020418,2639.0095396331258,2646.441284780857,2653.8412378310472,2661.2095443786834,2668.547208204494,2675.8555878901498,2683.136113633171,2690.391602909249,2697.625045594981,2704.8396452929196,2712.039484007168,2719.228701111567,2726.412376037986,2733.5954790640103,2740.783977107972,2747.9835750721054,2755.201030547719,2762.442723325237,2769.716195856348,2777.0283605316654,2784.3881181296856,2791.8039158468464,2799.2855599865284,2806.843058026065,2814.488287949284,2822.2326931314747,2830.0901117274443,2838.0728044748544,2846.192653310814,2854.457907207812,2862.8753695888913,2871.445886565951,2880.1661848475333,2889.026230369356,2898.013649643367,2907.1103564226923,2916.296315887691,2925.547573800878,2934.8421208603077,2944.1561460667567,2953.468128819104,2962.7562360297748,2972.0047880611974,2981.199885407404,2990.3342431832566,2999.4049150610017,3008.421490756919,3017.402254333848,3026.3801516435524,3035.399283839919,3044.5197813499003,3053.80547286659,3063.318948452337,3073.1059488483183,3083.1936378831865,3093.580101935959,3104.242427729683,3115.139414813141,3126.227752660867,3137.461403943872,3148.800900138105,3160.2098396361407,3171.6627668636615,3183.136642139187,3194.615136187086,3206.0821883205044,3217.529134259908,3228.9461722895935,3240.327387458862,3251.664774291804,3262.956031883511,3274.1964500200124,3285.384435289746,3296.515612120232,3307.5908169615723,3318.6080669227827,3329.56829311233,3340.4693271658402,3351.3139525363636,3362.101855824325,3372.8355158155996,3383.5140337770245,3394.1412555275615,3404.7183033532388,3415.245852076304,3425.7276320337974,3436.1639791456814,3446.5583469170674,3456.9102115049236,3467.223331712268,3477.4990896932736,3487.7378105514877,3497.94265651851,3508.11265219454,3518.2508782524005,3528.3580730352683,3538.433467912515,3548.4797025573303,3558.4971434989247,3568.484547241208,3578.44436568125,3588.3766759376585,3598.2798408945855,3608.15623449331,3618.0057390056113,3627.826403955472,3637.6206212463085,3647.388149824768,3657.126774558828,3666.8389548614605,3676.52435391653,3686.180492504762,3695.809891649051,3705.4120951026775,3714.984310954361,3724.529068934064,3734.045727615129,3743.531100748553,3752.987645615914,3762.412265974476,3771.8066472087753,3781.1674198779688,3790.4960676474443,3799.7889240762197,3809.0468320848527,3818.2665109820714,3827.4482108355924,3836.5883441230776,3845.6869994544318,3854.7402563944083,3863.74801360168,3872.7057433772575,3881.6137886394695,3890.467205887219,3899.2660824648374,3908.0052475258476,3916.6847271829743,3925.299182661998,3933.848630037096,3942.3276256158074,3950.736228445385,3959.068952196101,3967.3259503011554,3975.5017523510264,3983.596653202982,3991.6052508189528,3999.528022110444,4007.3596781341626,4015.1009108554335,4022.74658060448,4030.2976193354957,4037.7490642255716,4045.1021043448523,4052.351973258287,4059.5001272652526,4066.542008865352,4073.4793458362415,4080.3077964802997,4087.0293597573127,4093.639912372962,4100.1417209486735,4106.530880277144,4112.8099190859075,4118.975148195212,4125.0293518155295,4130.969053916295,4136.797287200414,4142.5107857356725,4148.113280898503,4153.601086971893,4158.97596317923,4164.238327016467,4169.388706993077,4174.427738954445,4179.356165005595,4184.17483243603,4188.884692629232,4193.486799941033,4197.982310532332,4202.372481143376,4206.658667798847,4742.25553716616,4747.241941099389,4752.160254641345,4757.01339487009,4761.8043177645695,4766.536012260605,4771.211494658335,4775.833803370512,4780.405993980204,4784.931134555953,4789.412183781315,4793.8449788536645,4798.217882695124,4802.5194781642695,4806.740987348739,4810.8746859597995,4814.913881058699,4818.852767276147,4822.686273624285,4826.409969492628,4830.020029997761,4833.513258641724,4836.887163273167,4840.1400794765805
